Cava,Puntuació,id,Municipi,id_cava
Familia BlancoArgentina,3.67,154287,,7000
"Martin, JoëlFrança (champagne)",3.67,183208,,6019
LeconfieldAustràlia,3.67,205806,,1953
Louis des LivryFrança (champagne),3.67,107519,,2187
Grasset-SternFrança (champagne),3.66,177238,,7905
Cider/SidraFinlàndia,3.63,177345,,7869
Gawron - MassonnotFrança (champagne),3.63,101495,,5765
"Sibeaux, MichelFrança (champagne)",3.63,141360,,7009
GieslerFrança (champagne),3.63,19503,,1924
Les RiceysFrança (champagne),3.63,104717,,5874
Don GionanniBrasil,3.63,133885,,6332
Bricco MaiolicaItàlia,3.63,220041,,6014
Domaine Charles GuitardFrança (mousseux),3.63,231193,,1026
"Clergeot, Pere et FilsFrança (champagne)",3.63,43744,,1634
"Piper, Florens-LouisFrança (champagne)",3.63,133899,,6747
Lassaigne OliverFrança (champagne),3.62,249846,,9069
Petit-MignonFrança (champagne),3.62,164983,,2523
PirulesRússia,3.62,167242,,7535
Oriol-JougnotFrança (champagne),3.62,165365,,7640
Domestic S.W.Estats Units d'Amèrica,3.62,120835,,6578
"Guibert, RFrança (champagne)",3.62,126687,,6498
Charly-MarneFrança (champagne),3.62,197601,,1602
Drouot-SecondéFrança (champagne),3.62,47952,,1807
Bertrand AnnieFrança (champagne),3.62,169980,,7799
Bassoli Cantina Soc. Agr.Itàlia,3.62,246801,,9002
La Vinarte Az. Agr.Itàlia,3.62,178481,,7952
PezzuoliItàlia,3.62,153800,,7660
ErreaItàlia,3.62,14995,,2888
Dufour JaquesFrança (champagne),3.62,233015,,8800
AlonsoFrança (champagne),3.62,34796,,1378
MasieroItàlia,3.62,165757,,7606
EdonèItàlia,3.62,215904,,5912
CastanetaItàlia,3.62,86106,,2816
Knightor WineryRegne Unit,3.62,180204,,7953
"Bautin, DavidFrança (mousseux)",3.62,129000,,6562
"Klub, ChampagneFrança (champagne)",3.62,107120,,5934
TosiniItàlia,3.62,79649,,3193
Casa PolesItàlia,3.62,228426,,8433
"Ceschin, Giulio Az. Vin.Itàlia",3.62,241956,,8947
VerneuilFrança (champagne),3.62,111296,,2633
Buena Vida VineyardEstats Units d'Amèrica,3.62,5484,,1090
"Robillard, SylvainFrança (champagne)",3.62,118722,,6211
Ca' OrologioItàlia,3.62,99713,,5685
Holly's GardenAustràlia,3.62,144928,,7096
Westler CharlesFrança (champagne),3.62,206438,,2023
Calamandrana Cant. Soc.Itàlia,3.62,68369,,2779
RemusColòmbia,3.62,208119,,2056
FontecuoreItàlia,3.62,141996,,7011
"Callot, NöelFrança (champagne)",3.62,18814,,3520
Idée FixeAustràlia,3.62,234415,Sant Sadurní d'Anoia,5415
Il BorraccioItàlia,3.62,145648,,7114
InozemtsevoRússia,3.62,249565,,9113
Jackowiak - RondeauFrança (champagne),3.62,102190,,5776
Beaugrand HélèneFrança (champagne),3.62,237202,,8853
Cantine CiprianiItàlia,3.62,150635,,7240
Quenot ClaudeFrança (champagne),3.62,166843,,7693
PrevoteauFrança (champagne),3.62,189248,,4204
VinsuraÍndia,3.62,87770,,5359
Varry - VoisembertFrança (champagne),3.62,46198,,6496
"Pedra, JeromeFrança (champagne)",3.62,60577,,4869
Comtesse GérinFrança (champagne),3.62,210731,,4776
Viard - RoguéFrança (champagne),3.62,36291,,3744
VicobaroneItàlia,3.62,43885,,3214
"Lheureux, GilbertFrança (champagne)",3.62,102896,,5837
Dechannes ChristopheFrança (champagne),3.62,230524,,8761
Clerget PhilippeFrança (champagne),3.62,210287,,5602
LiessiItàlia,3.62,207821,,7220
Linard-GontierFrança (champagne),3.62,228047,,8419
LindemanAustràlia,3.62,148686,,7176
Lizzano RuggeriItàlia,3.62,15230,,2986
MuhlenbachItàlia,3.62,129407,,6585
"Loison, YvesFrança (champagne)",3.62,53825,,2180
Mareuil Le PortFrança (champagne),3.62,31613,,5915
MorgensterSud-àfrica,3.62,209919,,2075
Monty Banks Az. Agr.Itàlia,3.62,242275,,8946
Colmello Az. Agr.Itàlia,3.62,228428,,8439
Colosso WineArgentina,3.62,234783,Rubí,5129
MandirolaItàlia,3.62,213828,,2389
Domaine GouffierFrança (mousseux),3.62,141823,,6993
MichlovskyRepública Txeca,3.62,237924,,8869
Cignano CantinaItàlia,3.62,178466,,7924
Domaine des EscaravaillesFrança (mousseux),3.62,189223,,8124
Dabot-MartinFrança (champagne),3.62,171720,,7814
Vini CostaItàlia,3.62,186537,,8125
Pandora's BoxSud-àfrica,3.62,215929,,8884
Le BreuilFrança (champagne),3.62,132792,,2118
Domaines LandronFrança (champagne),3.62,253825,,9161
RomelotFrança (champagne),3.62,48692,,2494
Ori MaraniGeòrgia,3.62,211399,,7435
Domaine de la VougeraireFrança (mousseux),3.62,46471,,4364
Leone de CastrisItàlia,3.62,18776,,2983
DalvaPortugal,3.62,118298,,1347
Daviaux-Quinet PhilippeFrança (champagne),3.62,190594,,8161
VajbarRepública Txeca,3.62,146345,,7273
Menicucci ViniItàlia,3.62,189677,,8150
MeridianaItàlia,3.62,219698,,4097
Vezza Sara Az. Agr.Itàlia,3.62,246793,,9001
Domaine VinceyFrança (champagne),3.62,234803,Bell-lloc,4122
BroquetFrança (champagne),3.62,18812,,1554
VerluiseFrança (champagne),3.62,111295,,2631
Froment-GriffonFrança (champagne),3.62,246908,,9016
Blason Az. Agr.Itàlia,3.62,198475,,8255
Bodega y Viñedo PulmaryArgentina,3.62,129335,,6584
1971,3.62,166089,,7617
FriedmanFrança (champagne),3.62,32618,,1890
SidraCorea del Nord,3.62,187229,,8130
Hellenic ClosuresGrècia,3.62,124593,-,1315
SeveriItàlia,3.62,41097,,3146
Serrier LouisFrança (champagne),3.62,231477,,8803
Abbona Anna Maria A.Z. Agr.Itàlia,3.62,255707,,9054
"Guebels, NathalieFrança (champagne)",3.62,224660,,3440
H. de ChoiseulFrança (champagne),3.62,250783,,9104
Bonzano ViniItàlia,3.62,202205,,1737
Scagliola Giacomo Az. Agr.Itàlia,3.62,236024,,8831
Borgo La CacciaItàlia,3.62,181041,,2414
Guichard - PichelinFrança (champagne),3.62,116724,,6176
San Patrignano Soc. Agr.Itàlia,3.62,249650,,9079
Bodega AgrestisArgentina,3.62,133171,,6692
Gérard-Denis et filsFrança (champagne),3.62,215154,,2515
Godmé-Guillaume MatthieuFrança (champagne),3.62,255812,,9193
Soutiran - Pelletier A.França (champagne),3.62,90752,,5512
Beykush WineryUcraïna,3.62,199986,,5441
41,3.62,93529,,1641
"Henriot, NicolasFrança (champagne)",3.62,118746,,6214
Gougelet - RucheFrança (champagne),3.62,134727,,6770
Crete PhilippeFrança (champagne),3.62,168390,,7703
Metz GerardFrança (mousseux),3.61,182474,,7989
BarthélémyFrança (champagne),3.55,87592,,1432
Bétouzet LucFrança (champagne),3.53,222349,,2915
ParisotFrança (champagne),3.46,93559,,2340
Gill d'ArmontFrança (champagne),3.44,94633,,5583
Mehlinger et FilsFrança (champagne),3.4,210820,,8325
Domaine Huber VerdereauFrança (mousseux),3.4,145700,,7414
Gotorbe CedrineFrança (champagne),3.39,235706,,8822
Amalia TenutaItàlia,3.39,29527,,3164
Bodegas AristidesArgentina,3.39,142062,,7002
ValdemizBrasil,3.39,211508,,6710
Bahin-HùFrança (champagne),3.39,48579,,1405
Pothelet-MargouillatFrança (champagne),3.39,246826,,9004
Lhuillier-PouyetFrança (champagne),3.39,40661,,7397
BrivoisFrança (champagne),3.37,77142,,1549
"Delattre, AymardFrança (champagne)",3.31,171367,,7802
ThorntonEstats Units d'Amèrica,3.3,107684,,1303
Charbonnier EricFrança (champagne),3.29,179674,,7975
Moreau - PayerFrança (champagne),3.27,56482,,4650
Godin - SchuesterFrança (champagne),3.23,121357,,5838
"Marlot, LilianFrança (champagne)",3.21,114687,,6105
"Caron, FredericFrança (champagne)",3.19,110061,,6006
Leroy-MeirhaegheFrança (champagne),3.17,194230,,7283
PeterlongoBrasil,3.15,46691,,5377
"Baradon, GeorgesFrança (champagne)",3.15,79882,,3841
Houry ThierryFrança (champagne),3.15,51025,,4450
"Soreau, HubertFrança (champagne)",3.15,82788,,5266
Botazzi AntonioItàlia,3.15,14661,,2768
"Soret, LoïcFrança (champagne)",3.14,74401,,5455
"Jobert, NicolasFrança (champagne)",3.14,154818,,6614
Benard-ThéryFrança (champagne),3.14,184628,,8019
PelleranoItàlia,3.14,96581,,3075
Vins BrébanFrança (mousseux),3.14,225619,,6261
"Guillot, EmileFrança (champagne)",3.14,36402,,4236
Leguillette RomelotFrança (champagne),3.14,161602,,7071
Cantine BertelegniItàlia,3.14,139213,,6928
Gauthier EdouardFrança (champagne),3.14,239874,,8895
Marchesi di BaroloItàlia,3.14,104795,,3004
RouyerFrança (champagne),3.14,157462,,4160
Torricelli GiuseppeItàlia,3.14,10582,,3190
Remy GeorgesFrança (champagne),3.14,255605,,6850
"Siret, AlainFrança (champagne)",3.14,96564,,5736
Cider/SidraArgentina,3.12,176109,,7871
"Girard, FrancoisFrança (champagne)",3.09,219547,,6286
Bony - MouginFrança (champagne),3.08,85756,,5273
Jean de DormansFrança (champagne),3.06,144026,,7824
Perseval VincentFrança (champagne),3.06,235238,,8759
Brion BoizardFrança (champagne),3.05,51451,,3473
"Vallois, Jean ClaudeFrança (champagne)",3.05,125844,,6715
Lorain DidierFrança (champagne),3.05,176464,,7893
Collin Thierry & filsFrança (champagne),3.05,155929,,7395
1842,3.05,19716,,3736
"Phelizot, GuillaumeFrança (champagne)",3.05,134086,,6755
"Lallement, ChantalFrança (champagne)",3.05,249734,,7547
No catalogadesPortugal,3.05,180916,,634
Rondeau - CrepinFrança (champagne),3.05,157635,,4154
Schneider XavierFrança (mousseux),3.05,169489,,7754
Familia PuertasXile,3.05,132393,,7237
"Qingdao Lilong Winery Co, LtdXina",3.05,190545,,5653
Hugot DamienFrança (champagne),3.05,248025,,9028
Coqueret DenisFrança (champagne),3.03,172480,,7850
Viña el AromoXile,3.03,122277,,6293
Heraut SylvainFrança (champagne),3.03,144022,,7072
Mark West VineyardEstats Units d'Amèrica,3.03,26332,,1307
"Dosnon, HenriFrança (champagne)",3.03,162464,,7517
DuminyFrança (champagne),3.03,104709,,1815
Santa AnaArgentina,3.03,133102,,6691
Mathieu & NicolasFrança (champagne),3.03,224107,,661
Château CamailFrança (mousseux),3.03,111051,,939
Domaine de la Creuze NoireFrança (mousseux),3.03,164755,,7567
Delamere VineyardsAustràlia,3.03,168601,,7904
Gianaroli Filippo Az. Agr.Itàlia,3.03,241077,,8919
Château Saint-MarcFrança (mousseux),3.03,68876,,4986
Conti Leone Societá AgricolaItàlia,3.03,156255,,7404
Château de la GréffièreFrança (mousseux),3.03,248313,,9042
Fino GianfrancoItàlia,3.03,250819,,9107
Comtesse de CerhèsFrança (champagne),3.03,226039,,4310
HillersdenNova Zelanda,3.03,248400,,9045
WeedenbornAlemanya,3.03,214626,,2497
Fournaise-Dubois filsFrança (champagne),3.03,120312,,7981
Domaine de la RuchetteBèlgica,3.03,226914,,8385
Old Winchester HillRegne Unit,3.03,148793,,7662
LebourgeoisFrança (champagne),3.03,21654,,3647
Hazendal Wine EstateSud-àfrica,3.03,216024,,983
PapotéFrança (mousseux),3.03,245856,,8984
Tulloch J.Y.Austràlia,3.03,5219,,1158
Chateau ManaviGeòrgia,3.03,248240,,9048
Buzit PatriceFrança (champagne),3.03,148185,,7284
Lui WinesArgentina,3.03,225716,,4239
AnnafrancescaItàlia,3.03,240550,,8904
Grégoire Paul et SergeFrança (mousseux),3.03,243170,,8963
Marchal - DegesneFrança (champagne),3.03,222342,,2859
Domaine des HuardsFrança (mousseux),3.03,176312,,7875
ConventinoItàlia,3.03,251606,,9120
Continental - Jiménez Varela,3.03,4482,-,5835
Le Tre Talestri Soc. Agr.Itàlia,3.03,246840,,9009
Olsen Private VineyardsSud-àfrica,3.03,216036,,7481
Domaine des Grandes EsperancesFrança (mousseux),3.03,110232,,6009
KaapzichtSud-àfrica,3.03,103775,,5852
Villa RaianoItàlia,3.03,161894,,7506
KandeaItàlia,3.03,149794,,7207
Cider/SidraEslovènia,3.03,176105,,7868
Simoncelli Az. Agr.Itàlia,3.03,246832,,9006
Ariano Dante LuigiItàlia,3.03,86662,,2710
Maddalena CascinaItàlia,3.03,251611,,9121
Mulderbosch VineyardsSud-àfrica,3.03,215935,,6162
Hnos. Montserrat,3.03,46315,-,4324
Vallona G.M.S.Itàlia,3.03,124522,,3204
"Moreau, GuyFrança (champagne)",3.03,65742,,4881
Vallée de VinÍndia,3.03,124591,,6333
Zinck (Domaine)França (mousseux),3.03,235655,,8370
Macedon RidgeAustràlia,3.03,129773,,6606
LoganAustràlia,3.03,182434,,7988
Bodega IaccariniArgentina,3.03,129341,,6576
"Richard, PatrickFrança (champagne)",3.03,154567,,3759
Siya - SBW-WinesSud-àfrica,3.03,216022,,949
Léontine CremantFrança (mousseux),3.03,141824,,6994
Simon - LegrandFrança (champagne),3.03,162285,,7620
ViljoensdriftSud-àfrica,3.03,154691,,7377
Ca' TessitoriItàlia,3.03,221592,,3407
Rigol,3.03,12267,Sant Sadurní d'Anoia,3261
African PrideSud-àfrica,3.03,216037,,982
Maison M. ChapoutierFrança (mousseux),3.03,185694,,8036
Monte Caro,3.03,10179,-,2683
Vigne di MaliesItàlia,3.03,222551,,3621
SidraArgentina,3.03,230031,,8746
Les Vignerons D'AghioneFrança (mousseux),3.03,236534,,9017
Ciro'Itàlia,3.03,14892,,2832
Società AgritrentoItàlia,3.03,249725,,9075
Frugier - JobertFrança (champagne),3.03,80771,,5224
Calorio FratelliItàlia,3.03,240624,,8914
C. LumiereJapó,3.03,124597,,6329
Cambria CantinaItàlia,3.03,153392,,7310
Cider/SidraMarroc,3.03,178647,,7920
Lemaire RasseletFrança (champagne),3.03,176518,,7894
VinelandCanadà,3.03,125420,,6371
JacquierFrança (champagne),3.03,112709,,6069
Henskens RankinAustràlia,3.03,207261,,3981
Principiano FerdinandoItàlia,3.03,255781,,9190
Agricola VallecamonicaItàlia,3.03,249647,,9066
Fan de CheninFrança (mousseux),3.03,250934,,9109
Brunet Jean-ClaudeFrança (champagne),3.03,34496,,8145
DuedeiItàlia,3.03,182928,,7998
TrignyFrança (champagne),3.03,205152,,1915
"Bonnigre, DenisFrança (champagne)",3.03,163508,,7545
Petternella GianniItàlia,3.03,79190,,3080
Famille RobertFrança (mousseux),3.03,249992,,9082
"Benard, MarcFrança (champagne)",3.03,98051,,5647
La TasteFrança (mousseux),3.03,111061,,998
La Selva Concetta Az. Agr.Itàlia,3.03,116237,,6854
"Preisinger, GeorgÀustria",3.03,186876,,8068
Daviaux PhilippeFrança (champagne),3.03,206214,,2004
Stock Père et FilsFrança (champagne),3.03,230265,,8668
AurélienFrança (champagne),3.03,77069,,1397
CastelFrança (champagne),3.03,50905,,5384
Plinguier ChristopheFrança (champagne),3.03,233921,La Granada,6263
"Krier, LaurentFrança (champagne)",3.03,33102,,3550
Koshu ValleyJapó,3.03,228774,,8454
Daneel JeanSud-àfrica,3.03,216021,,5004
Tappero Merlo Az. Agr.Itàlia,3.03,241051,,8918
Famiglia dalla BernardinaItàlia,3.03,144688,,7078
Prapian Soc. Agr.Itàlia,3.03,240910,,8925
Garzón - (bodega)Uruguai,3.03,227184,,8394
BertignollesFrança (champagne),3.03,93393,,1464
Romanese CantinaItàlia,3.03,251625,,9124
Casal GentileItàlia,3.03,14823,,2808
GottwaldHongria,3.03,248380,,9043
De BaèreFrança (champagne),3.03,18816,,1706
LvtetiaFrança (champagne),3.03,222544,,5775
Centre Vinicole de la Champagne (CVC)França (champagne),3.03,215560,,8893
Charles Bliard et FilsFrança (champagne),3.03,237261,,8854
Coteaux VitryatsFrança (champagne),3.03,144735,,7413
"Lamar, LouisFrança (champagne)",3.03,128930,,6567
"Lassaigne, ThierryFrança (champagne)",3.03,107531,,5941
Terre SabaudeItàlia,3.03,178223,,7934
"Drift, Alvi'sSud-àfrica",3.03,131587,,6658
"Billiard, HubertFrança (champagne)",3.03,140009,,6920
Trousset Jean-PhilippeFrança (champagne),3.03,244446,,9171
VazianiGeòrgia,3.03,104276,,5859
Stellenbosch HillsSud-àfrica,3.03,215930,,5539
Landgoed HeenwerfHolanda,3.03,255358,,9187
De BernardItàlia,3.03,14964,,2872
LangorItàlia,3.03,27570,,2976
Martinelli TenutaItàlia,3.03,240013,,9035
"Franck, RFrança (champagne)",2.93,99945,,5586
Moreau ArnaudFrança (champagne),2.89,183784,,8035
Montaia PropheteFrança (champagne),2.87,155826,,7394
"Pierre, LaurentFrança (champagne)",2.84,147860,,7181
Damien HenriFrança (champagne),2.8,202787,,679
Roux AlainFrança (champagne),2.77,197067,,2203
BalayFrança (champagne),2.77,188609,,1928
Regnault StéphaneFrança (champagne),2.72,234362,,4970
Pressoir - GaritanFrança (champagne),2.72,88055,,5365
Golden GuineaFrança (mousseux),2.69,118032,,6725
Benoit JérômeFrança (champagne),2.69,223035,,2939
MirafioreItàlia,2.69,9749,,3028
Delevingne SorelleItàlia,2.69,252785,,9160
Gachignat-SennepinFrança (champagne),2.69,173266,,7858
ViardotFrança (champagne),2.69,111297,,2643
Christmann & KauffmannAlemanya,2.69,248243,,9038
Ruelle-DupreFrança (champagne),2.69,168836,,7762
Cider/SidraRomania,2.69,171456,,7803
Cottanceau PrignitzFrança (champagne),2.69,210957,,4820
La Neuville Aux LarrisFrança (champagne),2.69,131515,,2314
Daye - DecotteFrança (champagne),2.61,211266,,1705
Clergeot FabienFrança (champagne),2.57,223118,,5471
Domaine des GlycinesFrança (mousseux),2.54,173495,,7820
Sidra/CiderPolònia,2.5,169931,,7742
Ledru (N.G.N.)França (champagne),2.5,237978,,5868
"Jacquesson, AdolpheFrança (champagne)",2.5,34776,,6909
Lejour LaurianneFrança (champagne),2.5,255099,,9170
BruzzoneItàlia,2.5,67200,,2772
ChouillyFrança (champagne),2.46,123544,,8090
Mesnil sur OgerFrança (champagne),2.46,74199,,8268
Orbais l'AbbayeFrança (champagne),2.46,184198,,8056
Pleasant ValleyEstats Units d'Amèrica,2.46,142597,,5899
Poncelet-MenuFrança (champagne),2.46,182839,,7996
Baty HuguesFrança (champagne),2.46,215785,,2660
Bracquemart & FilsFrança (champagne),2.46,183076,,7999
FerryFrança (champagne),2.46,173040,,1852
Romano VinosArgentina,2.46,161558,,7498
Cider/SidraHongria,2.41,165211,,7584
Nowack - Cuvées SpécialesFrança (champagne),2.41,200129,,8857
Couvent LémeryFrança (champagne),2.41,241490,,8942
"Mary, JamesFrança (champagne)",2.41,114475,,6098
InniskillinCanadà,2.41,122405,,6290
"Bonville, OlivierFrança (champagne)",2.41,212388,,6200
"Geoffroy, JamesFrança (champagne)",2.41,201688,,6308
"Mougin, OlivierFrança (champagne)",2.41,97886,,4216
"Paquay, Pierre - EmmanuelFrança (champagne)",2.41,190616,,5517
"Guy, Jean PierreFrança (champagne)",2.41,91864,,5535
Bellei F.LliItàlia,2.41,119125,,2739
Poilvert JacquesFrança (champagne),2.41,212433,,2249
"Guerin, JoséFrança (champagne)",2.41,72453,,5055
"Arfaux, PascalFrança (champagne)",2.41,142187,,6996
Labbé VincentFrança (champagne),2.41,102571,,7853
Virey GilesFrança (champagne),2.41,249733,,9068
Guerlet LouisFrança (champagne),2.41,227811,,8406
"Lallement, ArnaudFrança (champagne)",2.41,13716,,3880
Fernández LópezXile,2.41,221630,,3409
Felix des LysFrança (champagne),2.41,187575,,8047
Feneuil EmilienFrança (champagne),2.41,251409,,9114
AgribaccoItàlia,2.41,98845,,5660
Ferraia TenutaItàlia,2.41,246836,,9008
Ferrari Milena MartinoItàlia,2.41,134138,,2900
DormansFrança (champagne),2.41,199320,,7068
Acerle Az.Agr.Itàlia,2.41,178375,,7923
Luce-DaureFrança (champagne),2.41,222308,,7191
Guia Az. Agr.Itàlia,2.41,249724,,9071
Walraet C.França (champagne),2.41,208172,,8319
Da FonsecaPortugal,2.41,51387,,6382
YorkÍndia,2.41,137935,,6892
Klein RoosboomSud-àfrica,2.41,255454,,6458
Kloss & FoersterAlemanya,2.41,13042,,3274
Dama del RovereItàlia,2.41,249712,,9077
Kluge Estate Winery and VineyardEstats Units d'Amèrica,2.41,201960,,1711
Knorhoek winerySud-àfrica,2.41,216040,,923
GatsbyFrança (champagne),2.41,55905,,5405
Darwin EstateXile,2.41,104279,,5860
Kris WineryItàlia,2.41,178218,,7933
Guichon GerardFrança (champagne),2.41,198393,,8254
La Comtesse A.França (champagne),2.41,217799,,4140
Dunoyer de Segonzac PhilippeFrança (champagne),2.41,225946,,3234
La PederivaItàlia,2.41,15165,,2969
La Ruche - TroissyFrança (champagne),2.41,189250,,8086
La Tour Saint JeanFrança (mousseux),2.41,30240,,4076
HermanuspietersSud-àfrica,2.41,195572,,8222
Galena CellarsEstats Units d'Amèrica,2.41,221153,,2724
Littière Gérard et FilsFrança (champagne),2.41,200873,,1624
Forest RegisFrança (champagne),2.41,234008,Bell-lloc,5063
"Henriot, FrédéricFrança (champagne)",2.41,114406,,5162
Lidio CarraroBrasil,2.41,185461,,8060
Gourmandiére - (maîtres vignerons)França (mousseux),2.41,224963,,3085
Maeyaert GerardFrança (mousseux),2.41,166793,,7786
WestwellRegne Unit,2.41,149149,,7227
